window_start,source,service,src_ip_hash,src_ip_masked,attempts,success_count,unique_users,unique_passwords,pass_entropy_mean,mean_interarrival_s,min_interarrival_s,users_per_attempt,passwords_per_attempt,success_rate,log_attempts,log_unique_users,log_unique_passwords,baseline_alert,if_pred,if_score
<<<<<<< HEAD
2025-08-03 06:05:00+00:00,cowrie,ssh,1af314af75a975d5,37.59.64.0/24,885,0,320,568,2.5682940107382084,216.16222591534847,0.0024640560150146484,0.3615819209039548,0.6418079096045197,0.0,6.786716950605081,5.771441123130016,6.343880434126331,1,1,-0.03474432223253743
2025-08-01 01:00:00+00:00,cowrie,ssh,1af314af75a975d5,37.59.64.0/24,721,0,281,474,2.584317212733943,0.08666864909676011,0.0014510154724121094,0.3897364771151179,0.6574202496532594,0.0,6.582025138892826,5.641907070938114,6.163314804034641,1,1,-0.027286793365152495
2025-07-18 00:05:00+00:00,cowrie,ssh,1af314af75a975d5,37.59.64.0/24,306,0,163,210,2.6133293645528335,0.9810713007559184,0.5228509902954102,0.5326797385620915,0.6862745098039216,0.0,5.726847747587197,5.099866427824199,5.351858133476067,1,1,-0.021940516124123843
2025-07-18 00:00:00+00:00,cowrie,ssh,1af314af75a975d5,37.59.64.0/24,302,0,149,192,2.506051006688539,0.9936857610348834,0.3711049556732178,0.49337748344370863,0.6357615894039735,0.0,5.713732805509369,5.0106352940962555,5.262690188904886,1,1,-0.03073036831749998
2025-07-18 00:10:00+00:00,cowrie,ssh,1af314af75a975d5,37.59.64.0/24,288,0,151,191,2.5801229916487447,1.0163411597410839,0.5121488571166992,0.5243055555555556,0.6631944444444444,0.0,5.666426688112432,5.0238805208462765,5.2574953720277815,1,1,-0.020580664872831833
2025-07-11 18:35:00+00:00,cowrie,ssh,8c30abf668fab51f,51.75.87.0/24,284,0,4,85,1.0601099664493465,1.0582932435290915,1.0392210483551025,0.014084507042253521,0.2992957746478873,0.0,5.652489180268651,1.6094379124341003,4.454347296253507,1,1,-0.06434841213092546
2025-07-21 18:20:00+00:00,cowrie,ssh,9a9f65be7aa8ebc1,81.181.129.0/24,272,0,12,25,2.189602969586102,0.8361769303184594,0.005784034729003906,0.04411764705882353,0.09191176470588236,0.0,5.60947179518496,2.5649493574615367,3.258096538021482,1,1,-0.041188209977961354
2025-06-24 14:25:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,270,0,1,270,2.4789859487959007,1.113415507917051,1.0828988552093506,0.003703703703703704,1.0,0.0,5.602118820879701,0.6931471805599453,5.602118820879701,1,0,0.0398471242542523
2025-06-24 14:45:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,269,0,1,269,2.2093212316827238,1.115925962597021,1.079158067703247,0.0037174721189591076,1.0,0.0,5.598421958998375,0.6931471805599453,5.598421958998375,1,0,0.034881335025946925
2025-06-24 14:35:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,266,0,1,266,2.265949562730036,1.1277167895682771,1.0783488750457764,0.0037593984962406013,1.0,0.0,5.58724865840025,0.6931471805599453,5.58724865840025,1,0,0.034785867841464535
2025-06-24 14:30:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,265,0,1,265,2.3269768278824157,1.1316397055140082,1.0811800956726074,0.0037735849056603774,1.0,0.0,5.583496308781699,0.6931471805599453,5.583496308781699,1,0,0.03407415232048017
2025-07-23 05:20:00+00:00,cowrie,ssh,0b0fa1dd90677380,35.189.114.0/24,260,0,4,85,1.1711285896191281,1.1505459042695851,1.1117918491363525,0.015384615384615385,0.3269230769230769,0.0,5.564520407322694,1.6094379124341003,4.454347296253507,1,1,-0.06335175576705698
2025-07-02 17:00:00+00:00,cowrie,ssh,e2c4e3d64b328c86,94.124.69.0/24,258,0,4,85,1.1694863915591998,1.166033526723699,1.1279890537261963,0.015503875968992248,0.32945736434108525,0.0,5.556828061699537,1.6094379124341003,4.454347296253507,1,1,-0.06335175576705698
2025-06-24 14:40:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,258,0,1,258,2.2397161189731842,1.1615686435108037,1.0847280025482178,0.003875968992248062,1.0,0.0,5.556828061699537,0.6931471805599453,5.556828061699537,1,0,0.03491334153257253
2025-06-26 20:05:00+00:00,cowrie,ssh,672b0536c453e469,144.126.214.0/24,257,0,1,207,2.610894531973289,1.1668904087422887,0.009568929672241211,0.0038910505836575876,0.8054474708171206,0.0,5.552959584921617,0.6931471805599453,5.337538079701318,1,0,0.02323403233106025
2025-06-10 22:30:00+00:00,cowrie,ssh,eaf46041cd3083ad,194.50.16.0/24,254,0,16,122,2.401743869809966,42.65817718055305,0.053550004959106445,0.06299212598425197,0.48031496062992124,0.0,5.541263545158426,2.833213344056216,4.812184355372417,1,1,-0.03712232157816009
2025-07-17 06:10:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,248,0,1,248,2.9504442540541476,1.2132872304608744,1.1322741508483887,0.004032258064516129,1.0,0.0,5.517452896464707,0.6931471805599453,5.517452896464707,1,0,0.04806254699047119
2025-07-17 06:00:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,248,0,1,248,2.9238894759294896,1.212882592793434,1.1295971870422363,0.004032258064516129,1.0,0.0,5.517452896464707,0.6931471805599453,5.517452896464707,1,0,0.04780736701649835
2025-06-26 20:15:00+00:00,cowrie,ssh,672b0536c453e469,144.126.214.0/24,248,0,1,248,2.328911526801225,1.2125296294689178,0.013521909713745117,0.004032258064516129,1.0,0.0,5.517452896464707,0.6931471805599453,5.517452896464707,1,0,0.033858078744534614
2025-07-17 05:25:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,247,0,1,247,2.8972891891738715,1.2132843235726298,1.1304380893707275,0.004048582995951417,1.0,0.0,5.5134287461649825,0.6931471805599453,5.5134287461649825,1,0,0.04869590305807259
2025-07-17 05:40:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.875411812496757,1.2207943045996068,1.1307950019836426,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.04890695794852151
2025-07-17 06:35:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.894272133090216,1.2160648979791782,1.1316580772399902,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.04848477675712026
2025-07-17 06:05:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.9052822897865713,1.2159864185302238,1.129951000213623,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.048273579021502644
2025-07-17 05:50:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.961938129831301,1.2208086668960447,1.1312620639801025,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.0452943132899718
2025-07-17 05:30:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.9721488752277545,1.219517796989379,1.1324689388275146,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.045475043832852946
2025-07-17 05:45:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.8794269819044827,1.2179150610435299,1.1319608688354492,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.04890695794852151
2025-07-17 05:55:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.916793567234631,1.218717386082905,1.1325619220733643,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.04932885359451511
2025-07-17 06:25:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,246,0,1,246,2.8799842289894553,1.2196875326032561,1.126816987991333,0.0040650406504065045,1.0,0.0,5.5093883366279774,0.6931471805599453,5.5093883366279774,1,0,0.04890695794852151
2025-07-17 05:20:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,245,0,1,245,2.9092503791449564,1.2240378535523706,1.1252150535583496,0.004081632653061225,1.0,0.0,5.5053315359323625,0.6931471805599453,5.5053315359323625,1,0,0.04848477675712026
2025-07-17 06:15:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,245,0,1,245,2.9872344068749754,1.221019105522,1.131235122680664,0.004081632653061225,1.0,0.0,5.5053315359323625,0.6931471805599453,5.5053315359323625,1,0,0.04647290506824697
2025-07-17 06:20:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,245,0,1,245,2.9423990089141685,1.2254560655477096,1.135040044784546,0.004081632653061225,1.0,0.0,5.5053315359323625,0.6931471805599453,5.5053315359323625,1,0,0.04806254699047119
2025-07-17 05:35:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,245,0,1,245,2.8963711577104148,1.2234156978373625,1.1286320686340332,0.004081632653061225,1.0,0.0,5.5053315359323625,0.6931471805599453,5.5053315359323625,1,0,0.04869590305807259
2025-07-17 05:15:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,245,0,1,245,2.9657249008742794,1.2241561179258384,1.1346018314361572,0.004081632653061225,1.0,0.0,5.5053315359323625,0.6931471805599453,5.5053315359323625,1,0,0.045082036059811315
2025-06-26 20:10:00+00:00,cowrie,ssh,672b0536c453e469,144.126.214.0/24,242,0,1,228,2.48608360066218,1.242833110911787,0.0017559528350830078,0.004132231404958678,0.9421487603305785,0.0,5.493061443340548,0.6931471805599453,5.43372200355424,1,0,0.03372231261836256
2025-07-17 06:30:00+00:00,cowrie,ssh,ffc295331e64ea73,78.47.182.0/24,240,0,1,240,2.952834814743771,1.2531081209580104,1.1353368759155273,0.004166666666666667,1.0,0.0,5.484796933490655,0.6931471805599453,5.484796933490655,1,0,0.04785120639324947
2025-06-27 04:55:00+00:00,cowrie,ssh,72776a3e677852f5,196.203.106.0/24,238,0,4,85,1.2703041839349927,1.2603699329520475,1.2072710990905762,0.01680672268907563,0.35714285714285715,0.0,5.476463551931511,1.6094379124341003,4.454347296253507,1,1,-0.05888345407332585
2025-07-12 05:15:00+00:00,cowrie,ssh,6dfece6e2db46f53,89.168.115.0/24,236,0,5,87,1.0823678684872735,1.059432584350392,1.0349600315093994,0.0211864406779661,0.3686440677966102,0.0,5.4680601411351315,1.791759469228055,4.477336814478207,1,1,-0.06583485729192473
2025-07-21 00:40:00+00:00,cowrie,ssh,4e2d7f1742a7326f,2.203.98.0/24,235,0,3,85,1.2160346227115493,1.2128923723840306,1.1595890522003174,0.01276595744680851,0.3617021276595745,0.0,5.4638318050256105,1.3862943611198906,4.454347296253507,1,1,-0.05888345407332585
2025-06-26 19:55:00+00:00,cowrie,ssh,672b0536c453e469,144.126.214.0/24,234,0,1,145,2.8880017347460836,1.2883952560587826,0.027695178985595703,0.004273504273504274,0.6196581196581197,0.0,5.459585514144159,0.6931471805599453,4.983606621708336,1,0,0.004427324934348831
2025-06-24 14:50:00+00:00,cowrie,ssh,769c4edefe0e7074,86.252.235.0/24,231,0,1,231,2.2180671803912526,1.2970353762308757,1.0828700065612793,0.004329004329004329,1.0,0.0,5.44673737166631,0.6931471805599453,5.44673737166631,1,0,0.03469755189662005
2025-06-16 09:10:00+00:00,cowrie,ssh,4b0a3884986dd72d,185.246.130.0/24,229,0,83,148,2.334605083277919,593.2903037643849,1.0352108478546143,0.3624454148471616,0.6462882096069869,0.0,5.438079308923196,4.430816798843313,5.003946305945459,1,1,-0.04072614405394959
2025-06-26 20:00:00+00:00,cowrie,ssh,672b0536c453e469,144.126.214.0/24,229,0,1,168,3.0353564647190923,1.305137366707148,0.0033299922943115234,0.004366812227074236,0.7336244541484717,0.0,5.438079308923196,0.6931471805599453,5.1298987149230735,1,0,0.016668171503556928
2025-06-12 14:15:00+00:00,cowrie,ssh,bdc3f41b5e2f7e67,185.217.1.0/24,224,0,79,152,2.3826838708192657,1.1435555230293954,1.0348560810089111,0.35267857142857145,0.6785714285714286,0.0,5.41610040220442,4.382026634673881,5.030437921392435,1,1,-0.024446000631359044
2025-06-10 02:45:00+00:00,cowrie,ssh,bdc3f41b5e2f7e67,185.217.1.0/24,224,0,79,152,2.3826838708192657,1.1415188748921667,1.034209966659546,0.35267857142857145,0.6785714285714286,0.0,5.41610040220442,4.382026634673881,5.030437921392435,1,1,-0.024446000631359044
2025-07-05 12:30:00+00:00,cowrie,ssh,87e92ccfeff0a661,159.223.204.0/24,218,0,1,115,2.4454155190587126,1.3713546925728475,0.03291797637939453,0.0045871559633027525,0.5275229357798165,0.0,5.389071729816501,0.6931471805599453,4.7535901911063645,1,1,-0.008391676426148909
2025-07-05 12:20:00+00:00,cowrie,ssh,87e92ccfeff0a661,159.223.204.0/24,216,0,1,112,3.107521842230264,1.391147111301069,0.0038061141967773438,0.004629629629629629,0.5185185185185185,0.0,5.37989735354046,0.6931471805599453,4.727387818712341,1,1,-0.007878093538503661
2025-07-05 12:25:00+00:00,cowrie,ssh,87e92ccfeff0a661,159.223.204.0/24,215,0,1,113,2.435298488153021,1.39517822265625,0.009834051132202148,0.004651162790697674,0.5255813953488372,0.0,5.375278407684165,0.6931471805599453,4.736198448394496,1,1,-0.00908323607922168
2025-07-18 18:00:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,213,0,132,192,2.680980642804816,1.41319129948325,1.3363559246063232,0.6197183098591549,0.9014084507042254,0.0,5.365976015021851,4.890349128221754,5.262690188904886,1,1,-0.008529257140012736
2025-07-18 17:50:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,212,0,171,184,2.370562693145168,1.4146094805789444,1.3439650535583496,0.8066037735849056,0.8679245283018868,0.0,5.3612921657094255,5.147494476813453,5.220355825078324,1,1,-0.010922763681460279
2025-07-18 17:40:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,212,0,150,191,2.39032644643988,1.4168794953598167,1.3412299156188965,0.7075471698113207,0.9009433962264151,0.0,5.3612921657094255,5.017279836814924,5.2574953720277815,1,1,-0.00920345703766412
2025-07-18 17:55:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,212,0,135,197,2.5600465016145733,1.4159435056290537,1.3453819751739502,0.6367924528301887,0.9292452830188679,0.0,5.3612921657094255,4.912654885736052,5.288267030694535,1,1,-0.0013203943381838723
2025-07-18 18:10:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,212,0,115,194,2.7391569383414915,1.4152028448176834,1.3455212116241455,0.5424528301886793,0.9150943396226415,0.0,5.3612921657094255,4.7535901911063645,5.272999558563747,1,1,-0.009580524476697216
2025-07-18 17:45:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,212,0,100,200,2.8157259712655622,1.4133525569483918,1.3386030197143555,0.4716981132075472,0.9433962264150944,0.0,5.3612921657094255,4.61512051684126,5.303304908059076,1,1,-0.009057810045924652
2025-07-18 16:55:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,211,0,137,185,2.3254666888075026,1.4193744218744937,1.3424561023712158,0.6492890995260664,0.8767772511848341,0.0,5.356586274672012,4.927253685157205,5.225746673713202,1,1,-0.010484778485681856
2025-07-18 17:05:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,211,0,134,186,2.3446556271208494,1.4253913034195018,1.3366498947143555,0.6350710900473934,0.8815165876777251,0.0,5.356586274672012,4.90527477843843,5.231108616854587,1,1,-0.009099518765139702
2025-07-18 18:05:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,211,0,106,202,2.694653451717406,1.417308905678338,1.3525440692901611,0.5023696682464455,0.957345971563981,0.0,5.356586274672012,4.672828834461906,5.313205979041787,1,1,-0.008547156714879378
2025-07-18 17:35:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,211,0,50,156,2.40627389651241,1.4170731707206834,1.3468730449676514,0.23696682464454977,0.7393364928909952,0.0,5.356586274672012,3.9318256327243257,5.056245805348308,1,1,-0.022365769761130916
2025-07-18 17:15:00+00:00,cowrie,ssh,d1b9bfd49d0b661e,79.124.62.0/24,211,0,46,209,2.929237036991475,1.42540091021931,1.3479368686676025,0.21800947867298578,0.990521327014218,0.0,5.356586274672012,3.8501476017100584,5.3471075307174685,1,1,-0.006338843336207378
